[2026-06-05T00:00:45.678+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-05T00:00:45.715+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-06-04T23:59:00+00:00 [queued]>
[2026-06-05T00:00:45.726+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-06-04T23:59:00+00:00 [queued]>
[2026-06-05T00:00:45.727+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-06-05T00:00:45.739+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-06-04 23:59:00+00:00
[2026-06-05T00:00:45.751+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2026-06-04T23:59:00+00:00', '--job-id', '462', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpb7cd9572']
[2026-06-05T00:00:45.755+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=91300) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-06-05T00:00:45.756+0000] {standard_task_runner.py:91} INFO - Job 462: Subtask download_minio
[2026-06-05T00:00:45.756+0000] {standard_task_runner.py:64} INFO - Started process 91306 to run task
[2026-06-05T00:00:45.844+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2026-06-04T23:59:00+00:00 [running]> on host 125711930d3c
[2026-06-05T00:00:45.962+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-06-04T23:59:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-06-04T23:59:00+00:00'
[2026-06-05T00:00:45.964+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-06-05T00:00:46.409+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528763.json -> /tmp/minio_downloads/1780528763.json
[2026-06-05T00:00:46.441+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528782.json -> /tmp/minio_downloads/1780528782.json
[2026-06-05T00:00:46.453+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528791.json -> /tmp/minio_downloads/1780528791.json
[2026-06-05T00:00:46.463+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528801.json -> /tmp/minio_downloads/1780528801.json
[2026-06-05T00:00:46.472+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528811.json -> /tmp/minio_downloads/1780528811.json
[2026-06-05T00:00:46.482+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528820.json -> /tmp/minio_downloads/1780528820.json
[2026-06-05T00:00:46.494+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528830.json -> /tmp/minio_downloads/1780528830.json
[2026-06-05T00:00:46.505+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528839.json -> /tmp/minio_downloads/1780528839.json
[2026-06-05T00:00:46.515+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528849.json -> /tmp/minio_downloads/1780528849.json
[2026-06-05T00:00:46.525+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528858.json -> /tmp/minio_downloads/1780528858.json
[2026-06-05T00:00:46.538+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528868.json -> /tmp/minio_downloads/1780528868.json
[2026-06-05T00:00:46.547+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528877.json -> /tmp/minio_downloads/1780528877.json
[2026-06-05T00:00:46.559+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528886.json -> /tmp/minio_downloads/1780528886.json
[2026-06-05T00:00:46.569+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528896.json -> /tmp/minio_downloads/1780528896.json
[2026-06-05T00:00:46.578+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528906.json -> /tmp/minio_downloads/1780528906.json
[2026-06-05T00:00:46.587+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528915.json -> /tmp/minio_downloads/1780528915.json
[2026-06-05T00:00:46.597+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528925.json -> /tmp/minio_downloads/1780528925.json
[2026-06-05T00:00:46.606+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528934.json -> /tmp/minio_downloads/1780528934.json
[2026-06-05T00:00:46.622+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528943.json -> /tmp/minio_downloads/1780528943.json
[2026-06-05T00:00:46.634+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528953.json -> /tmp/minio_downloads/1780528953.json
[2026-06-05T00:00:46.642+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528963.json -> /tmp/minio_downloads/1780528963.json
[2026-06-05T00:00:46.651+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780528972.json -> /tmp/minio_downloads/1780528972.json
